"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"11021","3.007662","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1427, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11460","3.110048","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1428, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11932","3.212350","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1429, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12442","3.314744","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1430, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13540","3.519640","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1432, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14016","3.623415","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1433, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14449","3.724448","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1434, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15021","3.826848","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1435, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15443","3.929414","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1436, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15829","4.031701","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1437, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16309","4.134115","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1438, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16716","4.236747","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1439, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17101","4.339797","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1440, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17643","4.441310","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1441, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18158","4.544498","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1442, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18594","4.646996","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1443, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19139","4.748730","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1444, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19541","4.851100","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1445, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20563","5.055936","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1447, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21085","5.158190","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1448, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21499","5.260884","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1449, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21886","5.364632","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1450, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22279","5.465161","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1451, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22611","5.567783","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1452, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22954","5.670213","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1453, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23377","5.772575","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1454, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23700","5.874687","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1455, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24041","5.977115","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1456, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24487","6.079832","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1457, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24988","6.182456","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1458, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25522","6.284558","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1459, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25966","6.387264","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1460, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26478","6.489276","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1461, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26954","6.593883","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1462, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27386","6.694046","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1463, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27823","6.796750","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1464, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28161","6.898917","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1465, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28508","7.000903","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1466, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28860","7.103486","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1467, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29258","7.205883","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1468, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29660","7.308620","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1469, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30227","7.412007","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1470, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30815","7.513147","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1471, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31272","7.615703","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1472, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31684","7.719384","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1473, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32119","7.822766","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1474, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32557","7.923114","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1475, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33038","8.025115","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1476, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33455","8.127800","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1477, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33909","8.230183","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1478, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34418","8.332346","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1479, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34815","8.438366","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1480, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35194","8.537145","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1481, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35672","8.639728","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1482, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36104","8.742040","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1483, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36562","8.845045","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1484, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37068","8.946638","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1485, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37537","9.049275","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1486, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37914","9.151194","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1487, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38373","9.254339","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1488, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38813","9.355914","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1489, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39248","9.459712","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1490, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39673","9.561032","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1491, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40011","9.663671","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1492, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40376","9.765852","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1493, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40627","9.868252","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1494, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40915","9.970827","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1495, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41159","10.072768","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1496, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41481","10.175759","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1497, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41795","10.277876","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1498, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42108","10.380586","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1499, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42420","10.482745","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1500, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42751","10.585332","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1501, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43066","10.687845","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1502, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43384","10.789978","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1503, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43678","10.892848","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1504, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43994","10.994636","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1505, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44363","11.097031","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1506, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44682","11.199626","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1507, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45029","11.301863","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1508, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45412","11.403988","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1509, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45818","11.508289","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1510, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46126","11.609254","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1511, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46480","11.711552","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1512, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46741","11.814594","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1513, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47046","11.916114","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1514, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47328","12.018987","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1515, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47660","12.121106","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1516, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47978","12.223911","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1517, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48329","12.325758","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1518, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48692","12.428099","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1519, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49102","12.533158","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1520, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49474","12.633055","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1521, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49838","12.738041","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1522, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50072","12.839070","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1523, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50430","12.941020","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1524, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50757","13.043198","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1525, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51053","13.145120","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1526, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
