"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"3756","1.211086","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=158, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4073","1.313482","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=159, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4341","1.415884","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=160, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4645","1.518236","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=161, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4920","1.620839","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=162, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5235","1.725400","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=163, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5523","1.825469","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=164, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5874","1.927848","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=165, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6199","2.030239","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=166, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6528","2.132663","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=167, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6789","2.235286","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=168, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7091","2.337627","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=169, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7372","2.439843","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=170, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7636","2.542232","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=171, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7890","2.644623","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=172, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8200","2.747023","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=173, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8479","2.849379","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=174, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8814","2.952064","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-93 dBm","45 dB","Beacon frame, SN=175, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9139","3.054196","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=176, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9447","3.156859","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=177, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9743","3.259006","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=178, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10050","3.361761","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=179, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10356","3.463795","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=180, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10704","3.566166","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=181, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11066","3.668873","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=182, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11424","3.771259","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-93 dBm","51 dB","Beacon frame, SN=183, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11812","3.873383","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=184, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12158","3.975789","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=185, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12540","4.078145","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=186, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12921","4.180563","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=187, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13315","4.283182","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=188, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13716","4.385384","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=189, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14046","4.487458","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=190, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14405","4.590139","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=191, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14738","4.692550","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-93 dBm","51 dB","Beacon frame, SN=192, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15043","4.794912","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=193, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15346","4.897351","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=194, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15708","4.999999","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=195, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16008","5.102182","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=196, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16332","5.204561","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=197, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16613","5.307179","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=198, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16918","5.409335","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=199, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17257","5.511981","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=200, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17529","5.614368","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=201, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17836","5.716527","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-93 dBm","46 dB","Beacon frame, SN=202, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18167","5.819225","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=203, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18520","5.921427","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=204, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18860","6.023666","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=205, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19210","6.126185","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=206, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19557","6.228788","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=207, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19879","6.330868","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=208, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20246","6.433548","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=209, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20600","6.535669","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=210, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20928","6.638397","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=211, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21272","6.740461","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=212, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21637","6.843086","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=213, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21992","6.945524","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=214, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22361","7.047923","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=215, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22742","7.150049","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=216, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23099","7.252444","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=217, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23464","7.354964","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=218, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23837","7.457230","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=219, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24243","7.560052","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=220, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24613","7.662290","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=221, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24993","7.764725","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=222, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25337","7.867095","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=223, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25734","7.969477","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=224, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26094","8.071893","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-93 dBm","52 dB","Beacon frame, SN=225, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26490","8.173959","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-93 dBm","53 dB","Beacon frame, SN=226, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26863","8.276399","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-93 dBm","51 dB","Beacon frame, SN=227, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27245","8.378761","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=228, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27558","8.481204","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=229, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27903","8.583512","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=230, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28314","8.685965","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=231, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28680","8.788344","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=232, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29041","8.890735","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=233, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29392","8.993162","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=234, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29736","9.097799","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=235, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30096","9.197965","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=236, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30443","9.300594","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=237, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30770","9.403016","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=238, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31137","9.505157","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=239, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31468","9.607765","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=240, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31796","9.709917","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=241, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32163","9.812328","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=242, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32534","9.914726","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","0 dBm","-93 dBm","93 dB","Beacon frame, SN=243, FN=0, Flags=........C, BI=100, SSID=""Z5319476""[Malformed Packet]"
"32909","10.017162","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=244, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33553","10.221926","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=246, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33880","10.324592","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=247, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34230","10.426781","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=248, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34572","10.529128","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=249, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34956","10.631550","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=250, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35631","10.835927","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=253, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35954","10.938751","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=254, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36296","11.041308","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=255, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36628","11.143477","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=256, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37405","11.349699","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=258, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37748","11.450650","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=259, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38090","11.553071","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=260, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38438","11.655471","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=261, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38749","11.757883","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=262, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39032","11.860275","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=263, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39367","11.962693","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-93 dBm","49 dB","Beacon frame, SN=264, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39697","12.065036","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=265, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40034","12.167414","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-93 dBm","50 dB","Beacon frame, SN=266, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40401","12.269808","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=267, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41094","12.474599","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-93 dBm","48 dB","Beacon frame, SN=269, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41406","12.577375","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=270, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41676","12.679381","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-93 dBm","47 dB","Beacon frame, SN=271, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42025","12.782131","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-93 dBm","45 dB","Beacon frame, SN=272, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42301","12.884100","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-93 dBm","45 dB","Beacon frame, SN=273, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42630","12.986586","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-93 dBm","45 dB","Beacon frame, SN=274, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42989","13.089013","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-93 dBm","45 dB","Beacon frame, SN=275, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43320","13.191357","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=276, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
