"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"6398","1.815166","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=982, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6759","1.917601","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=983, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7155","2.020267","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=984, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7499","2.122713","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=985, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7833","2.224975","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=986, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8192","2.327042","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=987, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8826","2.532174","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=989, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9214","2.634992","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=990, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9910","2.839146","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=992, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10228","2.941621","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=993, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10563","3.044167","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=994, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10922","3.146318","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=995, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11241","3.248798","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=996, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11577","3.351123","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=997, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12007","3.453579","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=998, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12414","3.555970","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=999, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12790","3.658312","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1000, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13157","3.760777","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1001, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13523","3.863255","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1002, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13961","3.965530","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1003, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14326","4.068341","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1004, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14683","4.170792","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1005, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14990","4.272774","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1006, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15372","4.375109","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1007, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15634","4.477614","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1008, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16012","4.581414","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1009, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16401","4.682315","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1010, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16826","4.785708","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1011, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17140","4.887594","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1012, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17563","4.989829","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1013, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18388","5.195695","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1015, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19050","5.399142","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1017, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19312","5.501530","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1018, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19633","5.603640","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1019, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19963","5.706451","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1020, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20273","5.808600","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1021, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20572","5.911290","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1022, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20917","6.013711","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1023, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21261","6.116152","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1024, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21566","6.218024","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1025, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21853","6.321082","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1026, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22204","6.423397","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1027, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22478","6.525508","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1028, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22782","6.628119","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1029, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23087","6.730449","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1030, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23480","6.832827","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1031, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23789","6.935098","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1032, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24079","7.037377","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1033, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25017","7.242489","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1035, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25492","7.345089","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1036, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26004","7.447191","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1037, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26474","7.549508","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-92 dBm","62 dB","Beacon frame, SN=1038, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27301","7.754511","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1040, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27728","7.856648","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1041, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28262","7.960397","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-92 dBm","62 dB","Beacon frame, SN=1042, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29323","8.164074","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1044, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29838","8.266406","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-92 dBm","62 dB","Beacon frame, SN=1045, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30315","8.369997","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1046, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30672","8.471312","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1047, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31248","8.574169","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1048, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31753","8.675821","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1049, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32262","8.778187","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1050, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32762","8.880493","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1051, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33250","8.983245","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1052, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33895","9.085602","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1053, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34630","9.187945","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1054, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35375","9.291738","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1055, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35976","9.392854","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1056, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36555","9.495503","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1057, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37155","9.597635","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1058, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37821","9.699954","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1059, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39143","9.904957","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-92 dBm","63 dB","Beacon frame, SN=1061, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39546","10.006987","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1062, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39947","10.110180","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1063, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40446","10.212163","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1064, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41066","10.316107","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1065, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41620","10.417230","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1066, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42069","10.519331","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1067, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42466","10.623568","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1068, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42867","10.723841","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1069, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43182","10.826221","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1070, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43757","10.929105","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1071, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44279","11.031432","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-92 dBm","61 dB","Beacon frame, SN=1072, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44830","11.134196","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1073, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45318","11.235940","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1074, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45754","11.338437","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-92 dBm","62 dB","Beacon frame, SN=1075, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46070","11.441837","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1076, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46453","11.543546","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1077, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46820","11.646039","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1078, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47126","11.747565","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1079, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47459","11.850289","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1080, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47780","11.952665","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1081, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48158","12.055143","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1082, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48572","12.157529","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1083, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48981","12.259786","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1084, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49434","12.362123","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-92 dBm","62 dB","Beacon frame, SN=1085, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49888","12.465036","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1086, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50267","12.567342","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1087, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50588","12.669663","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1088, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50939","12.771557","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1089, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51322","12.874306","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-92 dBm","59 dB","Beacon frame, SN=1090, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51675","12.976642","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1091, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52028","13.079473","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1092, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52470","13.181302","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1093, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52826","13.284078","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-92 dBm","60 dB","Beacon frame, SN=1094, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53190","13.386596","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-92 dBm","62 dB","Beacon frame, SN=1095, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53530","13.488514","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-92 dBm","58 dB","Beacon frame, SN=1096, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53872","13.592543","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1097, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54216","13.693656","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-92 dBm","57 dB","Beacon frame, SN=1098, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54513","13.795824","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-92 dBm","56 dB","Beacon frame, SN=1099, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
