"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"3320","1.090522","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=941, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3693","1.192901","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=942, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4069","1.295570","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=943, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4424","1.397677","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=944, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4776","1.500066","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=945, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5142","1.602655","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=946, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5529","1.705153","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=947, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5874","1.807517","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=948, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6218","1.909793","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=949, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6640","2.012362","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=950, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7017","2.114421","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=951, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7673","2.319277","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=953, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8022","2.421728","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=954, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8404","2.524034","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=955, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8799","2.626667","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=956, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9185","2.729092","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=957, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9508","2.831493","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=958, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9883","2.933526","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=959, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10205","3.036018","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=960, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10556","3.138456","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=961, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10953","3.240811","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=962, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11333","3.343495","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=963, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11650","3.445898","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=964, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12382","3.650371","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=966, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12744","3.753049","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=967, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13112","3.855403","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=968, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13467","3.958811","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=969, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13835","4.060234","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=970, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14565","4.264844","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=972, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14930","4.367166","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=973, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15329","4.469841","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=974, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15697","4.571934","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=975, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16069","4.674328","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=976, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16463","4.776348","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=977, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16856","4.879111","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=978, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17587","5.083900","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=980, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17912","5.186295","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=981, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18282","5.288688","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=982, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18639","5.391108","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=983, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19023","5.493476","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=984, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19357","5.596106","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=985, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19703","5.698565","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=986, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20069","5.800684","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=987, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20423","5.903096","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=988, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20751","6.005811","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=989, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21047","6.108153","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=990, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21322","6.210311","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=991, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21605","6.312886","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-93 dBm","42 dB","Beacon frame, SN=992, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21960","6.415184","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=993, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22289","6.517736","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=994, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22631","6.620028","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=995, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22919","6.722215","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=996, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23286","6.824710","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=997, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23629","6.927106","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=998, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23935","7.029416","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=999, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24261","7.131771","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1000, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24600","7.234282","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1001, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24938","7.336576","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1002, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25279","7.439012","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1003, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25582","7.541437","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1004, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25927","7.643912","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1005, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26252","7.746216","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1006, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26593","7.848652","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-93 dBm","42 dB","Beacon frame, SN=1007, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26884","7.951067","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1008, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27234","8.053395","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1009, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27629","8.156060","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1010, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27965","8.258235","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1011, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28279","8.360844","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1012, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28612","8.463287","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1013, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28927","8.565385","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1014, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29233","8.667770","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1015, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29971","8.872606","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1017, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30336","8.975029","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1018, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30699","9.077328","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-93 dBm","42 dB","Beacon frame, SN=1019, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31088","9.180060","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1020, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31452","9.282149","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1021, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31800","9.384519","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1022, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32151","9.486977","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1023, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32514","9.589316","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1024, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32835","9.691735","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1025, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33224","9.793980","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1026, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33539","9.896485","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1027, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33917","9.998903","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1028, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34290","10.101370","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1029, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34628","10.203458","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=1030, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34925","10.306107","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1031, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35200","10.408820","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=1032, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35531","10.510936","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1033, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35910","10.613655","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-93 dBm","42 dB","Beacon frame, SN=1034, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36274","10.715703","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1035, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36610","10.818312","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1036, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36961","10.920725","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-93 dBm","42 dB","Beacon frame, SN=1037, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37336","11.022846","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-93 dBm","42 dB","Beacon frame, SN=1038, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37694","11.125277","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1039, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38065","11.227652","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1040, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38450","11.329946","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1041, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38807","11.432715","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1042, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39162","11.534862","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1043, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39536","11.637268","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1044, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39927","11.739935","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1045, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40276","11.842284","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1046, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40601","11.944446","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1047, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40965","12.047099","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1048, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41394","12.149456","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1049, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41770","12.251597","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1050, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42157","12.354236","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=1051, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42518","12.456432","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=1052, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42861","12.559050","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1053, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43202","12.661192","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1054, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43556","12.763922","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1055, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43877","12.866283","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1056, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44181","12.968421","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=1057, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44480","13.070764","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-93 dBm","44 dB","Beacon frame, SN=1058, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44839","13.173227","fa:b6:bc:57:2b:fd","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-93 dBm","43 dB","Beacon frame, SN=1059, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
