"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"17407","3.525909","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3966, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17886","3.627757","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=3967, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18383","3.730519","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3968, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18941","3.833058","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3969, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19447","3.935169","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3970, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19993","4.038299","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3971, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20553","4.140067","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3972, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20948","4.242639","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3973, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21282","4.344737","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=3974, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21683","4.447205","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-88 dBm","37 dB","Beacon frame, SN=3975, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22094","4.549563","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3976, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22520","4.652071","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3977, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22916","4.755322","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=3978, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23251","4.856786","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=3979, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23642","4.959097","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3980, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23994","5.061540","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=3981, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24454","5.163937","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3982, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24811","5.266346","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3983, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25284","5.369089","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3984, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26100","5.573782","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3986, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26531","5.676136","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3987, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26887","5.778434","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=3988, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27290","5.880472","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3989, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27685","5.983969","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=3990, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28008","6.085591","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=3991, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28406","6.188112","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=3992, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28811","6.290841","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3993, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29287","6.392428","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3994, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29716","6.495356","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-88 dBm","38 dB","Beacon frame, SN=3995, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30095","6.597804","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-88 dBm","38 dB","Beacon frame, SN=3996, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30954","6.802588","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=3998, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31475","6.905219","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=3999, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31989","7.008281","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4000, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32415","7.109885","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4001, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32793","7.212423","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4002, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33178","7.314285","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4003, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33603","7.416954","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4004, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33946","7.519595","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4005, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34301","7.621650","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4006, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34731","7.723983","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4007, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35193","7.826561","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4008, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35645","7.929034","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4009, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36172","8.031774","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4010, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36675","8.134400","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-88 dBm","40 dB","Beacon frame, SN=4011, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36961","8.237545","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4012, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37338","8.338552","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4013, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37788","8.440901","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4014, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38202","8.543643","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4015, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38644","8.645771","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4016, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39183","8.748208","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4017, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39693","8.851383","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4018, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40110","8.952706","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4019, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40545","9.055330","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4020, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41078","9.157668","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-88 dBm","41 dB","Beacon frame, SN=4021, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41582","9.259843","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-88 dBm","41 dB","Beacon frame, SN=4022, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42049","9.362475","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4023, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42569","9.464792","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4024, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43050","9.567559","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4026, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43477","9.669704","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4027, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44002","9.772755","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4028, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44546","9.875527","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4029, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45063","9.978170","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-88 dBm","38 dB","Beacon frame, SN=4030, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45668","10.080136","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-88 dBm","38 dB","Beacon frame, SN=4031, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46247","10.181667","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4032, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46760","10.284392","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-88 dBm","38 dB","Beacon frame, SN=4033, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47279","10.387617","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-88 dBm","38 dB","Beacon frame, SN=4034, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48246","10.591424","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4036, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48846","10.693521","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-88 dBm","40 dB","Beacon frame, SN=4037, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49470","10.796361","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-88 dBm","40 dB","Beacon frame, SN=4038, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49999","10.898397","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-88 dBm","37 dB","Beacon frame, SN=4039, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50456","11.002021","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4040, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"50937","11.103382","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4041, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"51579","11.205647","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4042, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52125","11.308266","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4043, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52485","11.410762","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4044, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"52894","11.512827","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4045, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53361","11.614984","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4046, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"53833","11.717714","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4047, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54375","11.819867","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4048, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"54822","11.922188","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4049, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55255","12.024619","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4050, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55659","12.126950","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-88 dBm","36 dB","Beacon frame, SN=4051, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"55996","12.229391","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4052, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"56373","12.331812","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-88 dBm","40 dB","Beacon frame, SN=4053, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"56775","12.434033","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-88 dBm","37 dB","Beacon frame, SN=4054, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"57326","12.536705","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-51 dBm","-88 dBm","37 dB","Beacon frame, SN=4055, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"57762","12.639233","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4056, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"58247","12.741722","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4058, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"58755","12.844251","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4059, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"59244","12.946515","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4060, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"59637","13.048816","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4061, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60015","13.151044","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4062, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60372","13.253496","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4063, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"60706","13.357968","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4064, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"61104","13.458337","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-88 dBm","35 dB","Beacon frame, SN=4065, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"61503","13.560440","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-88 dBm","39 dB","Beacon frame, SN=4066, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
