"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"13285","3.874750","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3290, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13691","3.980233","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3291, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14036","4.083004","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3292, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14361","4.185350","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3293, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14631","4.284248","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3294, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14966","4.389485","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3295, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15185","4.488901","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3296, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15745","4.694198","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3298, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15914","4.797180","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3299, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16150","4.899310","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3300, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16436","5.001055","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3301, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16703","5.105235","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3302, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16994","5.205863","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3303, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17345","5.307985","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3304, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17691","5.410650","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3305, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18003","5.512785","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3306, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18326","5.616559","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3307, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18576","5.717547","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3308, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18839","5.819960","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3309, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19040","5.923991","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3310, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19334","6.033380","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=3311, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19602","6.130958","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3312, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19801","6.231186","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3313, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19997","6.332658","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3314, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20185","6.435625","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=3315, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20440","6.536747","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3316, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20652","6.639411","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3317, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20962","6.741771","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3318, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21305","6.844027","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3319, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21701","6.947651","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3320, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22025","7.050301","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3321, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22288","7.151125","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3322, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22558","7.253533","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3323, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22844","7.357102","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3324, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23164","7.459656","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-92 dBm","52 dB","Beacon frame, SN=3325, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23456","7.561265","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3326, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23749","7.663729","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-39 dBm","-92 dBm","53 dB","Beacon frame, SN=3327, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24122","7.769612","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3328, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24355","7.868389","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-92 dBm","50 dB","Beacon frame, SN=3329, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24612","7.970285","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3330, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24919","8.074452","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3331, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25203","8.176731","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3332, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25515","8.282213","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3333, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25812","8.380916","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-92 dBm","47 dB","Beacon frame, SN=3334, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26045","8.483589","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3335, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26295","8.584910","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-92 dBm","52 dB","Beacon frame, SN=3336, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26844","8.789629","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3338, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27590","8.994168","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-92 dBm","52 dB","Beacon frame, SN=3340, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27828","9.096621","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-92 dBm","52 dB","Beacon frame, SN=3341, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28124","9.199899","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3342, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28350","9.301583","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3343, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28644","9.403913","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3344, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28949","9.506366","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3345, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29270","9.608644","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3346, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29520","9.711863","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3347, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29853","9.814841","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3348, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30123","9.919933","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3349, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30415","10.018575","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3350, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31074","10.223811","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3352, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31430","10.325681","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3353, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31769","10.428048","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3354, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32117","10.530529","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3355, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32436","10.632322","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3356, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33226","10.837367","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3358, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33566","10.940140","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33899","11.043941","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3360, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34117","11.145324","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3361, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34588","11.350143","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34843","11.451698","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35078","11.559248","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35280","11.656578","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-92 dBm","52 dB","Beacon frame, SN=3366, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35566","11.759216","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35799","11.861972","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3368, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36177","11.967859","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3369, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36537","12.068588","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-92 dBm","47 dB","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36801","12.170405","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3371, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37020","12.271705","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-92 dBm","52 dB","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37330","12.373478","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3373, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37644","12.478910","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=3374, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37924","12.579551","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3375, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38219","12.681598","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3376, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38525","12.783003","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3377, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38853","12.886887","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3378, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39209","12.987923","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3379, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39655","13.090455","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-40 dBm","-92 dBm","52 dB","Beacon frame, SN=3380, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40101","13.192993","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3381, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40506","13.295443","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3382, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41096","13.504399","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3384, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41379","13.602451","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=3385, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41661","13.704625","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-92 dBm","51 dB","Beacon frame, SN=3386, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
