"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"3548","1.084539","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4016, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3833","1.186470","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4017, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4178","1.289113","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4018, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4510","1.391216","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=4019, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4782","1.493948","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4020, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5043","1.595220","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4021, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5436","1.698971","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4022, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5795","1.800461","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4023, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6173","1.903202","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4024, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6481","2.005876","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4025, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6872","2.108111","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4026, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7256","2.210368","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=4027, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7623","2.313065","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=4028, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7958","2.415368","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4029, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8292","2.517929","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=4030, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8614","2.620266","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=4031, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8882","2.722109","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4032, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9223","2.824772","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4033, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9608","2.927142","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4034, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9904","3.029406","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4035, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10272","3.132084","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4036, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10645","3.234376","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4037, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10993","3.336979","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4038, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11293","3.438809","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4039, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11607","3.541010","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4040, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11943","3.643887","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4041, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12266","3.746002","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4042, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12637","3.848975","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4043, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13022","3.951162","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4044, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13381","4.053806","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4045, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13762","4.156026","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4046, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14125","4.258128","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4047, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14471","4.360865","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4048, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14812","4.463356","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4049, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15154","4.565673","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4050, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15495","4.668127","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=4051, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15748","4.770371","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4052, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16034","4.873318","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=4053, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16298","4.975150","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4054, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16615","5.077746","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4055, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16900","5.180299","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4056, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17225","5.282580","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4057, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17612","5.384689","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4058, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17976","5.487453","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4059, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18321","5.589465","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=4060, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18683","5.692128","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4061, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19056","5.794311","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4062, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19409","5.896726","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-94 dBm","40 dB","Beacon frame, SN=4063, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20151","6.101843","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4065, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20523","6.204139","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4066, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20891","6.306386","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4067, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21275","6.408877","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4068, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21591","6.511148","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4069, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21859","6.613712","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4070, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22207","6.716214","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4071, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22539","6.818314","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-94 dBm","40 dB","Beacon frame, SN=4072, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22910","6.920647","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-94 dBm","40 dB","Beacon frame, SN=4073, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23284","7.023049","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4074, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23667","7.125841","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4075, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24025","7.227842","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4076, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24325","7.330266","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4077, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24623","7.432781","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4078, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24839","7.537750","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-94 dBm","40 dB","Beacon frame, SN=4079, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25177","7.637517","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-94 dBm","40 dB","Beacon frame, SN=4080, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25529","7.739876","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4081, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25861","7.842309","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4082, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26161","7.944738","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4083, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26483","8.047024","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4084, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26823","8.148745","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4085, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27189","8.251182","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4086, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27585","8.353580","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4087, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27944","8.456904","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4088, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28234","8.559262","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4089, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28519","8.661410","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4090, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28853","8.763781","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4091, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29213","8.866289","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4092, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29527","8.968598","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=4093, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29855","9.071267","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4094, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30206","9.173475","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=4095, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30590","9.275106","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=0, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30940","9.378343","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=1, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31222","9.480310","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=2, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31537","9.582943","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=3, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31876","9.685935","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-94 dBm","40 dB","Beacon frame, SN=4, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32254","9.788063","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=5, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32588","9.890202","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-94 dBm","40 dB","Beacon frame, SN=6, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32930","9.992584","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=7, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33253","10.094968","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=8, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33645","10.197371","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=9, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34334","10.402160","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=11, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34704","10.503854","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=12, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35048","10.606911","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=13, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35317","10.709340","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-94 dBm","40 dB","Beacon frame, SN=14, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35601","10.812045","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=15, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35876","10.914133","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=16, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36173","11.016607","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=17, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36457","11.118906","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=18, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36739","11.221312","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=19, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37366","11.426096","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=21, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37698","11.528531","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=22, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38049","11.630192","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=23, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38407","11.733425","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-94 dBm","36 dB","Beacon frame, SN=24, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38753","11.835712","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-94 dBm","35 dB","Beacon frame, SN=25, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38940","11.938135","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=26, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39219","12.040297","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-94 dBm","35 dB","Beacon frame, SN=27, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39461","12.142929","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-94 dBm","35 dB","Beacon frame, SN=28, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39776","12.245548","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=29, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40066","12.348145","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=30, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40433","12.450429","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-94 dBm","35 dB","Beacon frame, SN=31, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41026","12.654275","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-94 dBm","35 dB","Beacon frame, SN=33, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41293","12.757366","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=34, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41569","12.859748","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=35, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42070","13.064489","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=37, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42404","13.166851","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=38, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42793","13.269265","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-94 dBm","37 dB","Beacon frame, SN=39, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43129","13.371992","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-94 dBm","39 dB","Beacon frame, SN=40, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43510","13.474365","06:38:93:02:7b:d2","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-94 dBm","38 dB","Beacon frame, SN=41, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
