"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"3704","1.546935","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3276, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3891","1.649080","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3277, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4079","1.751461","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3278, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4273","1.853029","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3279, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4541","1.955535","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3280, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4802","2.059050","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3281, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5111","2.160213","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3282, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5376","2.263667","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3283, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5619","2.365272","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3284, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5865","2.468678","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3285, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6087","2.570688","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3286, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6313","2.673195","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3287, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6526","2.775780","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3288, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6723","2.877816","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3289, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6920","2.980232","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3290, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7194","3.082002","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3291, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7488","3.185131","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3292, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7725","3.287398","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3293, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7984","3.391213","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3294, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8258","3.492277","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3295, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8539","3.595016","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-35 dBm","-93 dBm","58 dB","Beacon frame, SN=3296, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8808","3.697042","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3297, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9051","3.799964","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3298, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9293","3.901816","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3299, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9563","4.004210","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3300, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9873","4.106531","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3301, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10168","4.209397","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3302, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10358","4.311392","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3303, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10579","4.413872","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3304, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10831","4.516335","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3305, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11073","4.617691","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3306, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11365","4.720110","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3307, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11607","4.823477","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3308, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12163","5.027274","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-36 dBm","-93 dBm","57 dB","Beacon frame, SN=3310, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12430","5.129681","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3311, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12787","5.233339","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3312, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13084","5.335545","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3313, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13375","5.437906","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3314, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13698","5.540192","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3315, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14029","5.642685","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3316, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14330","5.745033","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3317, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14607","5.847399","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3318, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14925","5.950190","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3319, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15236","6.052316","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3320, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15519","6.154540","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3321, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15842","6.257149","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3322, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16109","6.359635","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3323, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16381","6.462098","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3324, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16673","6.563280","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3325, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16954","6.665973","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3326, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17224","6.769283","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3327, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17488","6.871317","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-33 dBm","-93 dBm","60 dB","Beacon frame, SN=3328, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17797","6.973993","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3329, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18065","7.076075","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3330, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18387","7.177610","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3331, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18705","7.280679","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-34 dBm","-93 dBm","59 dB","Beacon frame, SN=3332, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19010","7.383639","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3333, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19631","7.587483","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3335, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19957","7.690465","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3336, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20294","7.793355","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3337, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20593","7.895432","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3338, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20852","7.997709","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3339, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21156","8.100411","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3340, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21459","8.202454","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3341, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21746","8.305187","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3342, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22021","8.407277","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3343, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22253","8.509644","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3344, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22533","8.612083","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3345, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22789","8.714505","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3346, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23357","8.918368","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3348, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23634","9.021662","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3349, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23893","9.124229","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3350, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24170","9.226449","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3351, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24484","9.329237","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3352, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24762","9.431161","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3353, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24991","9.534039","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3354, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25212","9.635099","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3355, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25457","9.738440","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3356, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25772","9.840819","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3357, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26043","9.942300","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3358, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26322","10.045560","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26682","10.147532","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3360, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27010","10.250599","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3361, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27286","10.353020","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27563","10.454276","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27805","10.557618","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28154","10.660233","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28493","10.762437","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3366, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28799","10.864893","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29108","10.966269","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3368, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29412","11.069949","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3369, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29733","11.171039","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30030","11.274264","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3371, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30325","11.375825","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30646","11.479252","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3373, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30937","11.581814","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3374, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31316","11.684207","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-32 dBm","-93 dBm","61 dB","Beacon frame, SN=3375, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31620","11.786677","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3376, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31888","11.888642","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3377, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32530","12.093789","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3379, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32775","12.196289","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3380, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33037","12.298415","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-28 dBm","-93 dBm","65 dB","Beacon frame, SN=3381, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33270","12.400796","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-28 dBm","-93 dBm","65 dB","Beacon frame, SN=3382, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33554","12.502263","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-30 dBm","-93 dBm","63 dB","Beacon frame, SN=3383, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33825","12.605791","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3384, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34342","12.809394","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3386, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34621","12.912739","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-29 dBm","-93 dBm","64 dB","Beacon frame, SN=3387, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34847","13.015122","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3388, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35121","13.117530","7a:e1:e2:e2:29:8a","ff:ff:ff:ff:ff:ff","802.11","444","-31 dBm","-93 dBm","62 dB","Beacon frame, SN=3389, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
