"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"4981","1.466839","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1864, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5357","1.569048","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1865, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5707","1.671608","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1866, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6046","1.773401","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1867, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6401","1.876286","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1868, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6783","1.978804","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1869, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7090","2.081299","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1870, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7429","2.183553","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1871, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7784","2.286006","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1872, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8119","2.388286","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1873, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8512","2.490468","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1874, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8901","2.593163","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1875, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9244","2.695304","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1876, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9610","2.797663","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1877, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9957","2.900071","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1878, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10289","3.002232","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1879, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10594","3.104837","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1880, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10982","3.207367","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1881, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11354","3.309721","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1882, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11742","3.412051","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1883, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12067","3.514450","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1884, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12389","3.616840","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1885, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12705","3.719288","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1886, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13058","3.821634","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1887, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13447","3.924085","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1888, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13800","4.026417","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1889, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14117","4.128734","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1890, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14505","4.230946","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1891, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14863","4.333659","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=1892, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15568","4.538692","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=1894, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15881","4.640819","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1895, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16229","4.743504","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1896, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16965","4.948272","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1898, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17308","5.050414","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1899, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17652","5.152739","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1900, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18012","5.255129","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1901, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18372","5.357605","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1902, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18765","5.459941","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1903, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19071","5.562872","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1904, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19411","5.664758","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1905, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19763","5.766939","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1906, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20108","5.869572","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1907, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20439","5.971763","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1908, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20826","6.074410","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1909, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21179","6.176793","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1910, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21530","6.279106","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1911, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21884","6.381605","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1912, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22286","6.484235","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1913, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22634","6.586449","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1914, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23016","6.688756","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1915, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23379","6.791362","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1916, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23787","6.893531","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1917, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24169","6.995922","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1918, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24502","7.098293","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1919, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24847","7.200690","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1920, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25200","7.303142","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1921, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25563","7.405909","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1922, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25892","7.508160","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1923, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26233","7.610563","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1924, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26542","7.712685","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1925, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26779","7.815384","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1926, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27099","7.917487","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1927, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27424","8.019829","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1928, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27753","8.122526","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1929, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28056","8.224737","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1930, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28700","8.429528","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1932, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28995","8.532204","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1933, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29272","8.634206","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1934, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29593","8.736637","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1935, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30003","8.839384","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1936, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30321","8.941695","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1937, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30607","9.043788","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1938, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30969","9.146244","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1939, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31314","9.248268","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1940, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31642","9.351263","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1941, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31985","9.453380","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1942, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32400","9.556966","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1943, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32677","9.658173","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1944, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33010","9.760601","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1945, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33344","9.863027","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1946, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33649","9.966557","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1947, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33976","10.069632","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1948, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34331","10.170031","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1949, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34620","10.272616","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1950, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34850","10.374964","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1951, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35121","10.477118","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1952, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35406","10.579857","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1953, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35698","10.682124","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1954, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35976","10.784855","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1955, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36246","10.886936","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1956, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36514","10.989359","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1957, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36739","11.091970","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1958, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37011","11.194381","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1959, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37283","11.296551","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1960, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37579","11.398938","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1961, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37863","11.501308","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1962, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38175","11.603703","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1963, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38479","11.706126","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1964, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38762","11.808500","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1965, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39062","11.911041","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1966, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39359","12.013276","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1967, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39617","12.115719","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1968, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39921","12.218202","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1969, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40224","12.320762","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1970, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40558","12.422849","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1971, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40835","12.525284","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1972, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41106","12.627929","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1973, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41309","12.730056","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1974, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41546","12.832437","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1975, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41889","12.935104","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1976, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42200","13.037257","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1977, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
