"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"41007","10.612156","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4029, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41221","10.714144","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4030, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41784","10.919798","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4032, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42032","11.021840","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4033, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42335","11.126046","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4034, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42585","11.226380","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4035, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42838","11.329163","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4036, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43088","11.431255","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-92 dBm","48 dB","Beacon frame, SN=4037, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43383","11.534282","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4038, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43747","11.643644","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4039, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44120","11.738543","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-92 dBm","49 dB","Beacon frame, SN=4040, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
