"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"2992","1.074568","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-88 dBm","47 dB","Beacon frame, SN=3356, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3275","1.177461","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3357, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3580","1.279617","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3358, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"3838","1.381688","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4065","1.484075","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3360, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4359","1.586599","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3361, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4641","1.688938","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4936","1.791341","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-88 dBm","46 dB","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5211","1.893726","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-88 dBm","46 dB","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5487","1.996160","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5777","2.098497","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3366, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6056","2.201011","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6392","2.303297","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3368, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6656","2.405696","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3369, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6889","2.508375","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-88 dBm","46 dB","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7139","2.610893","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3371, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7410","2.713285","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7656","2.815689","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3373, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7916","2.918642","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3374, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8181","3.021219","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3375, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8415","3.124752","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3376, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8685","3.224824","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3377, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8900","3.327547","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3378, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9362","3.532122","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3380, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9686","3.634605","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3381, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10050","3.737131","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3382, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10368","3.839737","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3383, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10662","3.941622","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3384, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10933","4.044340","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3385, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11206","4.147563","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3386, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11549","4.250544","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3387, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11856","4.351483","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3388, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12139","4.453691","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3389, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12449","4.556030","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3390, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12816","4.659553","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3391, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13127","4.760837","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3392, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13396","4.865459","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3393, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13717","4.965674","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3394, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14049","5.068032","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3395, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14373","5.171349","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3396, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14658","5.273060","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3397, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14933","5.375614","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3398, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15249","5.477994","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3399, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15564","5.580316","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3400, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15818","5.682903","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3401, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16521","5.887740","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3403, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16871","5.989833","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3404, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17224","6.093176","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3405, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17568","6.194651","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3406, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17808","6.298444","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3407, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18037","6.399199","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-41 dBm","-88 dBm","47 dB","Beacon frame, SN=3408, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18340","6.501278","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3409, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18615","6.604051","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3410, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18869","6.706679","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3411, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19102","6.809597","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3412, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19411","6.911218","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-88 dBm","46 dB","Beacon frame, SN=3413, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19683","7.013997","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3414, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19975","7.116057","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3415, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20278","7.218355","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3416, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20533","7.321065","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-88 dBm","46 dB","Beacon frame, SN=3417, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20830","7.427375","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3418, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21099","7.525559","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3419, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21594","7.730398","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3421, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21880","7.833754","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-88 dBm","46 dB","Beacon frame, SN=3422, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22138","7.935609","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3423, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22451","8.037557","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3424, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22767","8.143010","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3425, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22997","8.242852","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3426, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23313","8.344776","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3427, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23582","8.447322","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3428, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23776","8.549610","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3429, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24057","8.652736","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3430, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24295","8.754749","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3431, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24558","8.859869","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3432, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24717","8.959131","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3433, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24891","9.061821","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3434, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25223","9.164618","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3435, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25783","9.368741","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3437, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26065","9.471534","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3438, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26407","9.575722","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3439, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26765","9.676091","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3440, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27149","9.778786","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3441, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27527","9.880875","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3442, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27852","9.983136","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3443, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28260","10.086203","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3444, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28629","10.188138","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3445, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29010","10.290761","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3446, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29397","10.393470","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3447, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29754","10.496137","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3448, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30122","10.597569","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3449, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30533","10.700488","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-42 dBm","-88 dBm","46 dB","Beacon frame, SN=3450, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30848","10.802689","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3451, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31194","10.904975","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3452, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31535","11.007725","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3453, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31840","11.109542","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3454, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32133","11.211887","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3455, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32493","11.314429","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3456, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32910","11.420747","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3457, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33288","11.519379","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3458, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33705","11.621541","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3459, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34106","11.724801","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3460, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34511","11.826318","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3461, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34963","11.928708","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3462, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35397","12.031496","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3463, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35838","12.133757","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3464, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36271","12.237207","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3465, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36804","12.338240","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-43 dBm","-88 dBm","45 dB","Beacon frame, SN=3466, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37236","12.442054","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3467, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37740","12.543133","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3468, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38234","12.645791","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3469, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38728","12.748257","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3470, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39151","12.850287","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3471, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39534","12.952724","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3472, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39865","13.055204","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3473, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40225","13.157463","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-44 dBm","-88 dBm","44 dB","Beacon frame, SN=3474, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40488","13.259843","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3475, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40796","13.362639","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3476, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41223","13.467418","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3477, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41683","13.567325","92:35:99:84:70:30","ff:ff:ff:ff:ff:ff","802.11","444","-45 dBm","-88 dBm","43 dB","Beacon frame, SN=3478, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
