"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"3717","1.112998","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1383, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4107","1.215393","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1384, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"4868","1.420219","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1386, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5180","1.522872","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1387, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5519","1.625021","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1388, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"5837","1.727641","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1389, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6203","1.830065","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1390, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6561","1.932166","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1391, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"6939","2.034752","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1392, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7300","2.137240","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1393, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7608","2.239432","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1394, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"7973","2.342009","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1395, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8351","2.444412","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1396, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"8687","2.546569","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1397, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9060","2.649208","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1398, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9408","2.751637","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1399, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"9745","2.854064","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1400, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10136","2.956388","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1401, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10448","3.058776","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1402, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"10756","3.160865","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1403, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11078","3.263340","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1404, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11410","3.365741","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1405, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"11758","3.467920","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1406, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12086","3.570793","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1407, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12382","3.672871","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1408, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"12755","3.775323","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1409, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13094","3.878071","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1410, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13478","3.980150","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1411, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"13773","4.082740","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1412, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14119","4.184863","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1413, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14444","4.286914","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1414, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"14753","4.389670","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1415, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15069","4.492064","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1416, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15379","4.594631","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1417, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"15677","4.696871","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1418, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16013","4.799307","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1419, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16343","4.901685","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1420, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16629","5.004335","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1421, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"16868","5.106424","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1422, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17203","5.208611","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1423, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17534","5.311234","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1424, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17884","5.413645","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1425, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18210","5.516040","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1426, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18513","5.618512","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1427, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18847","5.720874","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1428, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19187","5.823322","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1429, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19493","5.925588","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1430, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19783","6.028299","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1431, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20099","6.130385","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1432, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20447","6.232776","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1433, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20745","6.335444","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1434, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21087","6.437703","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1435, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21449","6.540058","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1436, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21787","6.642654","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1437, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22496","6.847220","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1439, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22846","6.949825","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1440, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23183","7.051931","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1441, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23458","7.154658","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1442, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23793","7.256831","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1443, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24142","7.359459","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1444, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24458","7.461793","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1445, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24756","7.564247","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1446, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25128","7.666415","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1447, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25468","7.768821","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1448, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25815","7.870861","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1449, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26126","7.973841","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1450, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26490","8.076216","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1451, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26843","8.178452","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1452, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27222","8.280945","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1453, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27571","8.383429","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1454, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27919","8.485759","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1455, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28249","8.587572","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1456, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28617","8.690386","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-56 dBm","-93 dBm","37 dB","Beacon frame, SN=1457, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28971","8.793144","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1458, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29314","8.895081","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1459, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29647","8.997746","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1460, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30318","9.202287","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1462, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30665","9.305073","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1463, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31007","9.407061","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1464, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31347","9.509439","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1465, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31677","9.611913","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1466, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31911","9.714245","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1467, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32286","9.816586","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1468, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32642","9.918991","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1469, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33017","10.021688","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1470, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33357","10.124045","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1471, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33724","10.226511","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1472, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34092","10.328680","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1473, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34419","10.431282","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1474, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34763","10.533386","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-55 dBm","-93 dBm","38 dB","Beacon frame, SN=1475, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35090","10.636185","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1476, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35426","10.738282","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1477, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35779","10.840535","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1478, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36114","10.943043","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1479, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36787","11.147878","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1481, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37157","11.250171","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1482, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37488","11.352613","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1483, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37834","11.454979","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1484, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38133","11.557453","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1485, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38503","11.659771","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1486, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38830","11.762484","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1487, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39149","11.864545","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1488, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39479","11.966962","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1489, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39826","12.069350","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1490, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40158","12.171582","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1491, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40499","12.274119","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-52 dBm","-93 dBm","41 dB","Beacon frame, SN=1492, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40868","12.376515","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1493, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41201","12.479257","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1494, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41524","12.581329","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1495, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41867","12.683973","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1496, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42196","12.786395","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1497, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42527","12.888494","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1498, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42814","12.990941","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1499, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43152","13.093603","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-54 dBm","-93 dBm","39 dB","Beacon frame, SN=1500, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43498","13.195849","86:f9:72:ce:b6:cd","ff:ff:ff:ff:ff:ff","802.11","444","-53 dBm","-93 dBm","40 dB","Beacon frame, SN=1501, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
