"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"16801","4.660307","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2896, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17181","4.763181","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2897, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"17695","4.865161","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2898, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18043","4.967758","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2899, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18367","5.071274","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2900, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"18753","5.173413","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2901, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19150","5.275041","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2902, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19499","5.377042","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2903, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"19921","5.480015","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2904, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20333","5.582148","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2905, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"20705","5.684236","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2906, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21098","5.786881","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2907, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21412","5.889110","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2908, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"21818","5.991820","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2909, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22171","6.094311","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2910, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22569","6.196118","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2911, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"22938","6.298934","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2912, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23323","6.401340","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-92 dBm","42 dB","Beacon frame, SN=2913, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"23692","6.503755","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2914, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24071","6.606121","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2915, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"24827","6.810734","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2917, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25188","6.913154","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2918, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25473","7.016035","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2919, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"25777","7.118010","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2920, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26094","7.220529","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2921, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26337","7.323215","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2922, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26762","7.425192","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2923, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27115","7.527662","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2924, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27474","7.629918","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2925, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27918","7.732413","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2926, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28303","7.834722","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2927, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28738","7.938027","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2928, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29123","8.039498","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2929, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29490","8.142099","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2930, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29882","8.244627","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2931, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30282","8.348411","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2932, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30671","8.449056","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2933, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31005","8.552424","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2934, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31369","8.653632","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2935, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31780","8.756340","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2936, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32129","8.858604","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2937, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32995","9.064022","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2939, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33398","9.166210","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2940, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33745","9.268251","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-92 dBm","42 dB","Beacon frame, SN=2941, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34043","9.370672","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2942, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34351","9.473257","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2943, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34692","9.576113","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-92 dBm","42 dB","Beacon frame, SN=2944, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35073","9.678061","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-92 dBm","42 dB","Beacon frame, SN=2945, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35471","9.780157","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2946, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35900","9.882881","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2947, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36290","9.984950","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2948, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36645","10.088119","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2949, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37000","10.189765","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2950, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37398","10.292164","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2951, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37820","10.394602","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2952, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38204","10.496975","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2953, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38547","10.599364","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2954, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38864","10.702277","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2955, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39211","10.804544","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2956, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39664","10.906689","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2957, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40082","11.008933","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2958, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40574","11.111925","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-92 dBm","42 dB","Beacon frame, SN=2959, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41015","11.214245","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2960, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41417","11.316507","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2961, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41821","11.418747","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2962, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42271","11.520993","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2963, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42692","11.623431","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2964, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43192","11.726449","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2965, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43698","11.828407","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2966, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44776","12.033195","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2968, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45181","12.135496","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2969, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45478","12.237519","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2970, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45819","12.341123","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-92 dBm","42 dB","Beacon frame, SN=2971, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46234","12.443153","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2972, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46622","12.544927","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2973, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"46986","12.647591","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2974, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47367","12.749777","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-48 dBm","-92 dBm","44 dB","Beacon frame, SN=2975, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"47797","12.852334","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2976, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48190","12.954786","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-50 dBm","-92 dBm","42 dB","Beacon frame, SN=2977, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48577","13.056941","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-47 dBm","-92 dBm","45 dB","Beacon frame, SN=2978, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"48903","13.159398","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2979, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49303","13.262011","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-49 dBm","-92 dBm","43 dB","Beacon frame, SN=2980, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"49713","13.364016","e2:bb:15:72:70:e6","ff:ff:ff:ff:ff:ff","802.11","444","-46 dBm","-92 dBm","46 dB","Beacon frame, SN=2981, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
