"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"34778","15.994217","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=476, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35156","16.199027","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=478, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35363","16.301446","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=479, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36054","16.506244","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=481, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36196","16.608598","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=482, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36399","16.711032","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=483, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36560","16.813441","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=484, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36737","16.916179","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=485, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36919","17.018190","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=486, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37083","17.120588","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=487, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37274","17.222987","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=488, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37467","17.325252","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=489, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37660","17.427807","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=490, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37871","17.530208","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=491, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38566","17.734979","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-61 dBm","-93 dBm","32 dB","Beacon frame, SN=493, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38816","17.837419","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=494, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39026","17.939789","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-61 dBm","-93 dBm","32 dB","Beacon frame, SN=495, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39225","18.042191","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-61 dBm","-93 dBm","32 dB","Beacon frame, SN=496, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39417","18.144567","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=497, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39623","18.247000","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=498, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40097","18.452045","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=500, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40369","18.554174","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-61 dBm","-93 dBm","32 dB","Beacon frame, SN=501, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40620","18.656618","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=502, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41379","18.861868","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=504, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41562","18.963820","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=505, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41786","19.066574","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=506, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42030","19.168546","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=507, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42602","19.373403","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=509, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42901","19.475780","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=510, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43202","19.578336","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=511, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43412","19.680917","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=512, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43668","19.782891","c2:ca:2f:21:07:9c","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=513, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
