"No.","Time","Source","Destination","Protocol","Length","Signal strength (RSSI)","Noise level (dBm)","Signal/noise ratio (dB)","Info"
"26816","18.140264","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3320, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"26927","18.242846","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3321, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27058","18.344980","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3322, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27196","18.447507","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3323, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27336","18.549725","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3324, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27484","18.652141","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3325, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27617","18.754698","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3326, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27732","18.857123","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3327, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27839","18.959374","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3328, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"27942","19.061790","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3329, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28101","19.164067","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3330, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28302","19.266816","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3331, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28459","19.369171","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3332, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28653","19.471503","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3333, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"28866","19.573761","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3334, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29054","19.677354","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3335, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29232","19.778578","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3336, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29354","19.881345","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3337, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29493","19.983479","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3338, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29638","20.085773","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3339, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29784","20.188143","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3340, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"29907","20.290333","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3341, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30019","20.393013","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3342, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30190","20.495351","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3343, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30438","20.597470","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3344, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30641","20.700410","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3345, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30809","20.802581","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3346, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"30993","20.904960","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3347, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31194","21.007654","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3348, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31391","21.109769","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3349, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31565","21.211854","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3350, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31741","21.314348","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3351, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"31967","21.416998","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-60 dBm","-93 dBm","33 dB","Beacon frame, SN=3352, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32191","21.519032","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3353, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32388","21.621753","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3354, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32523","21.724252","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3355, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32664","21.826588","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3356, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32822","21.929006","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3357, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"32986","22.031715","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3358, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33117","22.133843","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3359, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33258","22.236178","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3360, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33377","22.338689","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3361, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33506","22.440926","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3362, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33586","22.543397","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3363, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33692","22.645766","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3364, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33820","22.748241","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3365, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"33934","22.850430","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3366, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34085","22.953221","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3367, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34228","23.055523","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3368, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34346","23.159699","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3369, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34479","23.260450","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3370, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34788","23.464618","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3372, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"34947","23.567335","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3373, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35097","23.669900","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3374, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35296","23.771827","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3375, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35462","23.875415","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3376, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35630","23.977074","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3377, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35790","24.079413","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3378, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"35938","24.181817","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3379, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36102","24.284173","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3380, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36264","24.386604","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3381, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36416","24.488736","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3382, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36598","24.591334","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3383, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36734","24.694340","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3384, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36865","24.796427","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3385, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"36963","24.898225","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3386, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37101","25.000939","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3387, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37230","25.103469","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3388, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37364","25.205793","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3389, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37477","25.308202","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3390, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37644","25.410621","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3391, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37837","25.513419","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-59 dBm","-93 dBm","34 dB","Beacon frame, SN=3392, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"37998","25.615375","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3393, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38161","25.718153","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3394, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38327","25.820354","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3395, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38515","25.922593","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3396, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38728","26.025406","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3397, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38903","26.128088","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3398, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"38998","26.229365","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3399, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39129","26.332093","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3400, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39285","26.435027","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3401, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39419","26.536999","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3402, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39555","26.639400","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3403, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39695","26.742473","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3404, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39798","26.844485","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3405, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"39910","26.946682","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3406, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40064","27.049315","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3407, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40216","27.151259","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3408, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40337","27.253730","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3409, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40454","27.356236","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3410, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40580","27.458164","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3411, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40700","27.561401","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3412, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40852","27.663428","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3413, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"40975","27.765793","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3414, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41151","27.868424","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3415, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41288","27.970554","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3416, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41419","28.072957","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3417, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41552","28.175512","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3418, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41662","28.277952","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3419, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41779","28.380539","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3420, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"41923","28.482535","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3421, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42039","28.584559","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3422, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42175","28.687355","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3423, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42322","28.789645","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3424, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42413","28.892166","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3425, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42534","28.994621","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3426, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42623","29.097366","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3427, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42732","29.199347","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3428, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"42868","29.301765","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3429, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43039","29.403786","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3430, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43170","29.506516","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3431, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43278","29.608961","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3432, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43367","29.711585","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3433, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43493","29.814027","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-58 dBm","-93 dBm","35 dB","Beacon frame, SN=3434, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43594","29.916433","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3435, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43706","30.018534","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3436, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43829","30.121063","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3437, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"43968","30.223605","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3438, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44076","30.325935","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3439, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44190","30.428187","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3440, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44347","30.530424","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3441, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44535","30.632528","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3442, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44686","30.735352","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3443, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"44833","30.837843","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3444, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45002","30.940454","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3445, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
"45164","31.043057","f2:60:6c:26:db:ed","ff:ff:ff:ff:ff:ff","802.11","444","-57 dBm","-93 dBm","36 dB","Beacon frame, SN=3446, FN=0, Flags=........C, BI=100, SSID=""Z5319476"""
